Initial Year,Rank,Player,Club,Nationality,Stat
2021,3,Gabriel Magalhães,Arsenal,Brazil,1
2021,3,Lewis Dunk,Brighton & Hove Albion,England,1
2021,3,Ben Gibson,-,England,1
2021,3,Rob Holding,-,England,1
2021,3,Mason Holgate,-,England,1
2021,3,Daniel James,-,Wales,1
2021,3,Reece James,Chelsea,England,1
2021,3,Hassane Kamara,-,Cote D’Ivoire,1
2021,3,Michael Keane,Everton,England,1
2021,3,Jonjoe Kenny,-,England,1
2021,3,Juraj Kucka,-,Slovakia,1
2021,3,Aymeric Laporte,-,Spain,1
2021,3,Matthew Lowton,-,England,1
2021,3,Harry Maguire,Manchester United,England,1
2021,3,Allan,-,Brazil,1
2021,3,Gabriel Martinelli,Arsenal,Brazil,1
2021,3,Ayoze Pérez,-,Spain,1
2021,3,Paul Pogba,-,France,1
2021,3,Andy Robertson,Liverpool,Scotland,1
2021,3,Salomón Rondón,-,Venezuela,1
2021,3,Mohammed Salisu,-,Ghana,1
2021,3,Robert Sánchez,-,Spain,1
2021,3,Jonjo Shelvey,-,England,1
2021,3,Pascal Struijk,-,Netherlands,1
2021,3,Japhet Tanganga,-,England,1
2021,3,James Ward-Prowse,Southampton,England,1
2021,3,Granit Xhaka,-,Switzerland,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,3,Wilfried Zaha,-,Cote D’Ivoire,1
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2021,42,Toti,Wolverhampton Wanderers,Portugal,0
2021,42,Douglas Luiz,Aston Villa,Brazil,0
2021,42,Kyle Walker,Manchester City,England,0
2020,1,Lewis Dunk,Brighton & Hove Albion,England,2
2020,2,Semi Ajayi,-,Nigeria,1
2020,2,Joachim Andersen,Fulham,Denmark,1
2020,2,César Azpilicueta,-,Spain,1
2020,2,Fabián Balbuena,-,Paraguay,1
2020,2,Jan Bednarek,-,Poland,1
2020,2,Christian Benteke,-,Belgium,1
2020,2,Yves Bissouma,Brighton & Hove Albion,Mali,1
2020,2,Matty Cash,Aston Villa,Poland,1
2020,2,João Cancelo,-,Portugal,1
2020,2,Andreas Christensen,-,Denmark,1
2020,2,Liam Cooper,-,Scotland,1
2020,2,Matheus Pereira,-,Brazil,1
2020,2,Craig Dawson,-,England,1
2020,2,Richarlison,-,Brazil,1
2020,2,Lucas Digne,-,France,1
2020,2,Matt Doherty,-,Ireland,1
2020,2,Gabriel Magalhães,Arsenal,Brazil,1
2020,2,John Egan,Sheffield United,Ireland,1
2020,2,Thiago Silva,Chelsea,Brazil,1
2020,2,Ryan Fraser,-,Scotland,1
2020,2,Kieran Gibbs,-,England,1
2020,2,Jeff Hendrick,-,Ireland,1
2020,2,Phil Jagielka,-,England,1
2020,2,Alexandre Jankewitz,-,Switzerland,1
2020,2,Aboubakar Kamara,-,Mauritania,1
2020,2,Érik Lamela,-,Argentina,1
2020,2,Tariq Lamptey,Brighton & Hove Albion,Ghana,1
2020,2,Bernd Leno,-,Germany,1
2020,2,Jake Livermore,-,England,1
2020,2,John Lundstram,-,England,1
2020,2,Anthony Martial,Manchester United,France,1
2020,2,Neal Maupay,-,France,1
2020,2,Luka Milivojevic,-,Serbia,1
2020,2,Tyrone Mings,Aston Villa,England,1
2020,2,David Luiz,-,Brazil,1
2020,2,Nicolas Pépé,-,Cote D’Ivoire,1
2020,2,Antonee Robinson,Fulham,United States,1
2020,2,João Moutinho,-,Portugal,1
2020,2,Fabian Schär,Newcastle United,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,2,Douglas Luiz,Aston Villa,Brazil,1
2020,2,Tomás Soucek,West Ham United,Czech Republic,1
2020,2,John Stones,Manchester City,England,1
2020,2,Jannik Vestergaard,-,Denmark,1
2020,2,Ollie Watkins,Aston Villa,England,1
2020,2,Ben White,-,England,1
2020,2,Granit Xhaka,-,Switzerland,1
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2020,48,Erik Pieters,-,Netherlands,0
2020,48,Kyle Walker-Peters,-,England,0
2019,1,Christian Kabasele,-,Belgium,2
2019,1,David Luiz,-,Brazil,2
2019,1,Fernandinho,-,Brazil,2
2019,4,Florin Andone,-,Romania,1
2019,4,Pierre-Emerick Aubameyang,-,Gabon,1
2019,4,Sèrge Aurier,-,Cote D’Ivoire,1
2019,4,Alisson Becker,Liverpool,Brazil,1
2019,4,Christian Benteke,-,Belgium,1
2019,4,Ryan Bertrand,-,England,1
2019,4,Willy-Arnaud Boly,-,Cote D’Ivoire,1
2019,4,Emiliano Buendía,-,Argentina,1
2019,4,Hamza Choudhury,-,England,1
2019,4,Séamus Coleman,Everton,Ireland,1
2019,4,Steve Cook,-,England,1
2019,4,Kevin Danso,-,Austria,1
2019,4,Fabian Delph,-,England,1
2019,4,Moussa Djenepo,-,Mali,1
2019,4,Josip Drmic,-,Switzerland,1
2019,4,John Egan,Sheffield United,Ireland,1
2019,4,Jonny Evans,-,Northern Ireland,1
2019,4,Simon Francis,-,England,1
2019,4,Ben Godfrey,-,England,1
2019,4,Trézéguet,-,Egypt,1
2019,4,Isaac Hayden,-,England,1
2019,4,Valentino Lazaro,-,Austria,1
2019,4,Jefferson Lerma,-,Colombia,1
2019,4,Sean Longstaff,Newcastle United,England,1
2019,4,Ainsley Maitland-Niles,-,England,1
2019,4,Adrian Mariappa,-,Jamaica,1
2019,4,Arthur Masuaku,-,DR Congo,1
2019,4,Aaron Mooy,-,Australia,1
2019,4,Eddie Nketiah,-,England,1
2019,4,Romain Saïss,-,Morocco,1
2019,4,Mamadou Sakho,-,France,1
2019,4,Ederson,Manchester City,Brazil,1
2019,4,Morgan Schneiderlin,-,France,1
2019,4,Billy Sharp,-,England,1
2019,4,Son Heung-Min,Tottenham Hotspur,South Korea,1
2019,4,Çaglar Söyüncü,-,Turkey,1
2019,4,Jack Stephens,-,England,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,4,Oleksandr Zinchenko,-,Ukraine,1
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2019,42,Chris Basham,Sheffield United,England,0
2019,42,Jan Bednarek,-,Poland,0
2019,42,Aaron Cresswell,West Ham United,England,0
2019,42,Joel Ward,Crystal Palace,England,0
2018,1,Pierre-Emile Højbjerg,-,Denmark,2
2018,1,Wes Morgan,-,Jamaica,2
2018,3,Frank Anguissa,-,Cameroon,1
2018,3,Eric Bailly,-,Cote D’Ivoire,1
2018,3,Willy-Arnaud Boly,-,Cote D’Ivoire,1
2018,3,Robert Brady,-,Ireland,1
2018,3,Étienne Capoue,-,France,1
2018,3,Richarlison,-,Brazil,1
2018,3,Troy Deeney,-,England,1
2018,3,Fabian Delph,-,England,1
2018,3,Lucas Digne,-,France,1
2018,3,Shane Duffy,-,Ireland,1
2018,3,Lewis Dunk,Brighton & Hove Albion,England,1
2018,3,Juan Foyth,-,Argentina,1
2018,3,Isaac Hayden,-,England,1
2018,3,Jordan Henderson,-,England,1
2018,3,Jonathan Hogg,-,England,1
2018,3,José Holebas,-,Greece,1
2018,3,Phil Jagielka,-,England,1
2018,3,Christian Kabasele,-,Belgium,1
2018,3,Anthony Knockaert,-,France,1
2018,3,James Maddison,-,England,1
2018,3,Harry Maguire,-,England,1
2018,3,Ainsley Maitland-Niles,-,England,1
2018,3,Nemanja Matic,-,Serbia,1
2018,3,Kevin McDonald,-,Scotland,1
2018,3,James Milner,-,England,1
2018,3,Steve Mounié,-,Benin,1
2018,3,Mark Noble,-,England,1
2018,3,Joe Ralls,-,England,1
2018,3,Marcus Rashford,Manchester United,England,1
2018,3,Christopher Schindler,-,Germany,1
2018,3,Tommy Smith,-,England,1
2018,3,Adam Smith,-,England,1
2018,3,Son Heung-Min,Tottenham Hotspur,South Korea,1
2018,3,Dale Stephens,-,England,1
2018,3,Lucas Torreira,-,Uruguay,1
2018,3,Yan Valery,-,Tunisia,1
2018,3,Jamie Vardy,-,England,1
2018,3,Jan Vertonghen,-,Belgium,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2018,3,Aaron Wan-Bissaka,-,England,1
2018,3,DeAndre Yedlin,-,United States,1
2018,3,Ashley Young,-,England,1
2018,3,Wilfried Zaha,-,Cote D’Ivoire,1
2018,3,Kurt Zouma,-,France,1
2017,1,Wilfred Ndidi,-,Nigeria,2
2017,1,Jonjo Shelvey,-,England,2
2017,3,Charlie Adam,-,Scotland,1
2017,3,Marc Albrighton,-,England,1
2017,3,Daniel Amartey,-,Ghana,1
2017,3,Marko Arnautovic,-,Austria,1
2017,3,Sèrge Aurier,-,Cote D’Ivoire,1
2017,3,Jordan Ayew,-,Ghana,1
2017,3,Tiémoué Bakayoko,-,France,1
2017,3,Miguel Britos,-,Uruguay,1
2017,3,Gary Cahill,-,England,1
2017,3,Andy Carroll,-,England,1
2017,3,Ben Chilwell,-,England,1
2017,3,Tom Cleverley,-,England,1
2017,3,Troy Deeney,-,England,1
2017,3,Mohamed Elneny,-,Egypt,1
2017,3,Cesc Fàbregas,-,Spain,1
2017,3,Simon Francis,-,England,1
2017,3,Idrissa Gueye,-,Senegal,1
2017,3,Jonathan Hogg,-,England,1
2017,3,Anthony Knockaert,-,France,1
2017,3,Sadio Mané,-,Senegal,1
2017,3,Konstantinos Mavropanos,Arsenal,Greece,1
2017,3,David Luiz,-,Brazil,1
2017,3,Paul Pogba,-,France,1
2017,3,Davy Pröpper,-,Netherlands,1
2017,3,Hal Robson-Kanu,-,Wales,1
2017,3,Davinson Sánchez,-,Colombia,1
2017,3,Christopher Schindler,-,Germany,1
2017,3,Morgan Schneiderlin,-,France,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2017,3,Jack Stephens,-,England,1
2017,3,Raheem Sterling,-,England,1
2017,3,Rajiv van La Parra,-,Netherlands,1
2017,3,Kyle Walker,Manchester City,England,1
2017,3,Ashley Williams,-,Wales,1
2017,3,Maya Yoshida,-,Japan,1
2017,3,Marvin Zeegelaar,-,Netherlands,1
2016,1,Miguel Britos,-,Uruguay,2
2016,1,Fernandinho,-,Brazil,2
2016,1,Granit Xhaka,-,Switzerland,2
2016,4,Nolito,-,Spain,1
2016,4,Sergio Agüero,-,Argentina,1
2016,4,Michail Antonio,West Ham United,Jamaica,1
2016,4,Marko Arnautovic,-,Austria,1
2016,4,Harry Arter,-,Ireland,1
2016,4,Phil Bardsley,-,Scotland,1
2016,4,Ashley Barnes,-,England,1
2016,4,Sam Byram,-,England,1
2016,4,Sam Clucas,-,England,1
2016,4,Aaron Cresswell,West Ham United,England,1
2016,4,Papy Djilobodji,-,Senegal,1
2016,4,Ahmed El Mohamady,-,Egypt,1
2016,4,Sofiane Feghouli,-,Algeria,1
2016,4,Marouane Fellaini,-,Belgium,1
2016,4,Simon Francis,-,England,1
2016,4,Jeff Hendrick,-,Ireland,1
2016,4,Ander Herrera,-,Spain,1
2016,4,Tom Huddlestone,-,England,1
2016,4,Phil Jagielka,-,England,1
2016,4,Adnan Januzaj,-,Belgium,1
2016,4,Laurent Koscielny,-,France,1
2016,4,Sebastian Larsson,-,Sweden,1
2016,4,Jake Livermore,-,England,1
2016,4,Oumar Niasse,-,Senegal,1
2016,4,Roberto Pereyra,-,Argentina,1
2016,4,Steven Pienaar,-,South Africa,1
2016,4,Sebastian Prödl,-,Austria,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2016,4,Gastón Ramírez,-,Uruguay,1
2016,4,Nathan Redmond,Southampton,England,1
2016,4,Winston Reid,-,New Zealand,1
2016,4,Andrew Surman,-,England,1
2016,4,Virgil van Dijk,-,Netherlands,1
2016,4,Jamie Vardy,-,England,1
2016,4,Ben Watson,-,England,1
2016,4,Ashley Williams,-,Wales,1
2015,1,Victor Wanyama,-,Kenya,3
2015,2,Thibaut Courtois,-,Belgium,2
2015,2,Sadio Mané,-,Senegal,2
2015,2,Kevin Mirallas,-,Belgium,2
2015,2,Aleksandar Mitrovic,-,Serbia,2
2015,2,John Terry,-,England,2
2015,7,Charlie Adam,-,Scotland,1
2015,7,Ibrahim Afellay,-,Netherlands,1
2015,7,Nathan Aké,-,Netherlands,1
2015,7,Nordin Amrabat,-,Morocco,1
2015,7,Jordan Ayew,-,Ghana,1
2015,7,Gareth Barry,-,England,1
2015,7,Valon Behrami,-,Switzerland,1
2015,7,Geoff Cameron,-,United States,1
2015,7,Santi Cazorla,-,Spain,1
2015,7,Aly Cissokho,-,France,1
2015,7,James Collins,-,Wales,1
2015,7,Fabricio Coloccini,-,Argentina,1
2015,7,Francis Coquelin,-,France,1
2015,7,Philippe Coutinho,-,Brazil,1
2015,7,José Fonte,-,Portugal,1
2015,7,Gabriel Paulista,-,Brazil,1
2015,7,Danny Drinkwater,-,England,1
2015,7,Simon Francis,-,England,1
2015,7,Ramiro Funes Mori,-,Argentina,1
2015,7,Dwight Gayle,-,England,1
2015,7,Alan Hutton,-,Scotland,1
2015,7,Daryl Janmaat,-,Netherlands,1
2015,7,Carl Jenkinson,-,England,1
2015,7,Younes Kaboul,-,France,1
2015,7,Cheikhou Kouyaté,-,Senegal,1
2015,7,Jamaal Lascelles,Newcastle United,England,1
2015,7,Jeremain Lens,-,Netherlands,1
2015,7,Russell Martin,-,Scotland,1
2015,7,Juan Mata,-,Spain,1
2015,7,Nemanja Matic,-,Serbia,1
2015,7,Gareth McAuley,-,Northern Ireland,1
2015,7,James McCarthy,-,Ireland,1
2015,7,James McClean,-,Ireland,1
2015,7,Per Mertesacker,-,Germany,1
2015,7,James Milner,-,England,1
2015,7,Kyle Naughton,-,England,1
2015,7,Mark Noble,-,England,1
2015,7,Gary O'Neil,-,England,1
2015,7,Salomón Rondón,-,Venezuela,1
2015,7,Adrián,-,Spain,1
2015,7,Ryan Shawcross,-,England,1
2015,7,Danny Simpson,-,England,1
2015,7,Brad Smith,-,Australia,1
2015,7,Pape Souaré,-,Senegal,1
2015,7,Jamie Vardy,-,England,1
2015,7,Steven Whittaker,-,Scotland,1
2015,7,Jamie Vardy,-,England,1
2015,7,Steven Whittaker,-,Scotland,1
2015,7,Jamie Vardy,-,England,1
2015,7,Steven Whittaker,-,Scotland,1
2015,7,Jamie Vardy,-,England,1
2015,7,Steven Whittaker,-,Scotland,1
2015,7,Jamie Vardy,-,England,1
2015,7,Steven Whittaker,-,Scotland,1
2014,1,Tom Huddlestone,-,England,2
2014,1,Paul Konchesky,-,England,2
2014,1,Kyle Naughton,-,England,2
2014,1,Moussa Sissoko,-,France,2
2014,1,Mike Williamson,-,England,2
2014,6,Gabriel Agbonlahor,-,England,1
2014,6,Antolín Alcáraz,-,Paraguay,1
2014,6,Charlie Austin,-,England,1
2014,6,César Azpilicueta,-,Spain,1
2014,6,Ashley Barnes,-,England,1
2014,6,Gareth Barry,-,England,1
2014,6,Joey Barton,-,England,1
2014,6,Christian Benteke,-,Belgium,1
2014,6,Ryan Bertrand,-,England,1
2014,6,Tyler Blackett,-,England,1
2014,6,Wilfried Bony,-,Cote D’Ivoire,1
2014,6,Fabio Borini,-,Italy,1
2014,6,Liam Bridcutt,-,Scotland,1
2014,6,Wes Brown,-,England,1
2014,6,Emre Can,-,Germany,1
2014,6,Calum Chambers,-,England,1
2014,6,James Chester,-,Wales,1
2014,6,Vlad Chiriches,-,Romania,1
2014,6,Ciaran Clark,-,Ireland,1
2014,6,James Collins,-,Wales,1
2014,6,Fabricio Coloccini,-,Argentina,1
2014,6,Damien Delaney,-,Ireland,1
2014,6,Fabian Delph,-,England,1
2014,6,Michael Duff,-,Northern Ireland,1
2014,6,Lukasz Fabianski,Swansea City,Poland,1
2014,6,Cesc Fàbregas,-,Spain,1
2014,6,Federico Fazio,-,Argentina,1
2014,6,Marouane Fellaini,-,Belgium,1
2014,6,Steven Gerrard,-,England,1
2014,6,Olivier Giroud,-,France,1
2014,6,Branislav Ivanovic,-,Serbia,1
2014,6,Matty James,-,England,1
2014,6,Daryl Janmaat,-,Netherlands,1
2014,6,Mile Jedinak,-,Australia,1
2014,6,Eliaquim Mangala,-,France,1
2014,6,Nemanja Matic,-,Serbia,1
2014,6,Gareth McAuley,-,Northern Ireland,1
2014,6,David Meyler,-,Ireland,1
2014,6,Wes Morgan,-,Jamaica,1
2014,6,Youssouf Mulumbu,-,DR Congo,1
2014,6,Glenn Murray,-,England,1
2014,6,Nedum Onuoha,-,England,1
2014,6,Jason Puncheon,-,England,1
2014,6,Stephen Quinn,-,Ireland,1
2014,6,Gastón Ramírez,-,Uruguay,1
2014,6,Angel Rangel,-,Spain,1
